Unnamed: 0,reporting_entity,facility_name,type,state,electricity_production_gj,electricity_production_mwh,total_scope1_emissions_tco2e,total_scope2_emissions_tco2e,total_emissions_tco2e,emission_intensity_tco2e_mwh,grid_conencted,grid,fuel_source,year,notes,search_text,lat,lon,min_lat,max_lat,min_lon,max_lon,display_name,osm_type,osm_id,geocoder,status,geo_resolution
3634,ACCIONA ENERGY OCEANIA PTY LTD,Gunning Wind Farm,F,NSW,503254.0,139793.0,55.0,336.0,391,0.0,On,NEM,Wind,2022,,"Gunning Wind Farm, NSW, Australia",-31.8759835,147.2869493,-37.5280139,-28.1415262,140.9992723,159.3390311,"New South Wales, Australia",relation,2316593,nominatim,ok,state
3635,ACCIONA ENERGY OCEANIA PTY LTD,Mortlake South Wind Farm,F,VIC,369542.0,102651.0,73.0,634.0,707,0.0,On,NEM,Wind,2022,,"Mortlake South Wind Farm, VIC, Australia",-36.5986096,144.6780052,-39.1984867,-33.9807974,140.9619017,150.0332821,"Victoria, Australia",relation,2316741,nominatim,ok,state
3636,ACCIONA ENERGY OCEANIA PTY LTD,Mt Gellibrand Wind Farm,F,VIC,1003102.0,278639.0,92.0,872.0,964,0.0,On,NEM,Wind,2022,,"Mt Gellibrand Wind Farm, VIC, Australia",-36.5986096,144.6780052,-39.1984867,-33.9807974,140.9619017,150.0332821,"Victoria, Australia",relation,2316741,nominatim,ok,state
3637,ACCIONA ENERGY OCEANIA PTY LTD,Waubra Wind Farm,F,VIC,2088926.0,580257.0,146.0,993.0,1139,0.0,On,NEM,Wind,2022,,"Waubra Wind Farm, VIC, Australia",-37.3528575,143.6313265,-37.352906,-37.3527976,143.6312432,143.6313944,"Waubra Wind Farm Information, Sunraysia Highway, Lexton, Shire of Pyrenees, Victoria, 3352, Australia",way,203440016,nominatim,ok,exact
3638,ADANI RENEWABLE ASSET HOLDINGS PTY LTD,Adani Rugby Run Solar Farm,F,QLD,584026.0,162229.0,0.0,505.0,505,0.0,On,NEM,Solar,2022,,"Adani Rugby Run Solar Farm, QLD, Australia",-22.1646782,144.5844903,-29.179266,-9.0880125,137.9946464,153.6116035,"Queensland, Australia",relation,2316595,nominatim,ok,state
3639,AGL ENERGY LIMITED,Banimboola Hydro,F,VIC,106971.0,29714.0,0.0,7.0,7,0.0,On,NEM,Hydro,2022,,"Banimboola Hydro, VIC, Australia",-36.5986096,144.6780052,-39.1984867,-33.9807974,140.9619017,150.0332821,"Victoria, Australia",relation,2316741,nominatim,ok,state
3640,AGL ENERGY LIMITED,Barker Inlet Power Station,F,SA,1057923.0,293867.0,173299.0,2011.0,175310,0.59,On,NEM,Gas,2022,,"Barker Inlet Power Station, SA, Australia",-34.8038547,138.5238095,-34.8052119,-34.8021885,138.5220194,138.5251871,"Barker Inlet Power Station, Torrens Island, Unincorporated Area Torrens Island, South Australia, 5960, Australia",way,831284070,nominatim,ok,exact
3641,AGL ENERGY LIMITED,Bayswater Power Station,F,NSW,50733338.0,14092594.0,12569420.0,28937.0,12598357,0.89,On,NEM,Black Coal,2022,,"Bayswater Power Station, NSW, Australia",-32.3951272,150.949476,-32.3995382,-32.3907834,150.943391,150.9558083,"Bayswater Power Station, Muswellbrook, Muswellbrook Shire Council, New South Wales, 2333, Australia",way,171863884,nominatim,ok,exact
3642,AGL ENERGY LIMITED,Bogong Power Station,F,VIC,394506.0,109585.0,82.0,636.0,718,0.0,On,NEM,Hydro,2022,,"Bogong Power Station, VIC, Australia",-36.8053642,147.2279689,-36.80557,-36.8051585,147.2276563,147.2282816,"Bogong Power Station, Lake Guy Walk, Bogong Village, Bogong, Alpine Shire, Victoria, 3699, Australia",way,202081250,nominatim,ok,exact
3643,AGL ENERGY LIMITED,Broken Hill Solar Plant,F,NSW,374389.0,103997.0,82.0,316.0,398,0.0,On,NEM,Solar,2022,,"Broken Hill Solar Plant, NSW, Australia",-31.9882663,141.3932099,-31.9950972,-31.9796663,141.3843171,141.4012186,"Broken Hill Solar Plant, Broken Hill, Unincorporated Far West Area, New South Wales, Australia",way,392513578,nominatim,ok,exact
3644,AGL ENERGY LIMITED,Burrendong Hydro,F,NSW,16645.0,4624.0,1.0,30.0,31,0.0,On,NEM,Hydro,2022,,"Burrendong Hydro, NSW, Australia",-31.8759835,147.2869493,-37.5280139,-28.1415262,140.9992723,159.3390311,"New South Wales, Australia",relation,2316593,nominatim,ok,state
3645,AGL ENERGY LIMITED,Clover Hydro,F,VIC,202806.0,56335.0,2.0,162.0,164,0.0,On,NEM,Hydro,2022,,"Clover Hydro, VIC, Australia",-36.5986096,144.6780052,-39.1984867,-33.9807974,140.9619017,150.0332821,"Victoria, Australia",relation,2316741,nominatim,ok,state
3646,AGL ENERGY LIMITED,Coopers Gap Wind Farm,F,QLD,5130600.0,1425167.0,160.0,1185.0,1345,0.0,On,NEM,Wind,2022,,"Coopers Gap Wind Farm, QLD, Australia",-22.1646782,144.5844903,-29.179266,-9.0880125,137.9946464,153.6116035,"Queensland, Australia",relation,2316595,nominatim,ok,state
3647,AGL ENERGY LIMITED,Copeton Hydro,F,NSW,166589.0,46275.0,1.0,46.0,47,0.0,On,NEM,Hydro,2022,,"Copeton Hydro, NSW, Australia",-31.8759835,147.2869493,-37.5280139,-28.1415262,140.9992723,159.3390311,"New South Wales, Australia",relation,2316593,nominatim,ok,state
3648,AGL ENERGY LIMITED,Dartmouth Hydro,F,VIC,1024011.0,284447.0,0.0,319.0,319,0.0,On,NEM,Hydro,2022,,"Dartmouth Hydro, VIC, Australia",-36.5986096,144.6780052,-39.1984867,-33.9807974,140.9619017,150.0332821,"Victoria, Australia",relation,2316741,nominatim,ok,state
3649,AGL ENERGY LIMITED,Eildon Hydro,F,VIC,1047673.0,291020.0,2.0,37.0,39,0.0,On,NEM,Hydro,2022,,"Eildon Hydro, VIC, Australia",-36.5986096,144.6780052,-39.1984867,-33.9807974,140.9619017,150.0332821,"Victoria, Australia",relation,2316741,nominatim,ok,state
3650,AGL ENERGY LIMITED,Glenbawn Hydro,F,NSW,0.0,0.0,0.0,9.0,9,0.0,On,NEM,Hydro,2022,,"Glenbawn Hydro, NSW, Australia",-31.8759835,147.2869493,-37.5280139,-28.1415262,140.9992723,159.3390311,"New South Wales, Australia",relation,2316593,nominatim,ok,state
3651,AGL ENERGY LIMITED,Hallett (Stage 1) Wind Farm,F,SA,1026839.0,285233.0,97.0,158.0,255,0.0,On,NEM,Wind,2022,,"Hallett (Stage 1) Wind Farm, SA, Australia",-30.5343665,135.6301212,-38.1133108,-25.9963915,129.001395,141.0027803,"South Australia, Australia",relation,2316596,nominatim,ok,state
3652,AGL ENERGY LIMITED,Hallett (Stage 2) Wind Farm,F,SA,782456.0,217349.0,66.0,105.0,171,0.0,On,NEM,Wind,2022,,"Hallett (Stage 2) Wind Farm, SA, Australia",-30.5343665,135.6301212,-38.1133108,-25.9963915,129.001395,141.0027803,"South Australia, Australia",relation,2316596,nominatim,ok,state
3653,AGL ENERGY LIMITED,Hallett (Stage 4) Wind Farm,F,SA,1534240.0,426178.0,141.0,232.0,373,0.0,On,NEM,Wind,2022,,"Hallett (Stage 4) Wind Farm, SA, Australia",-30.5343665,135.6301212,-38.1133108,-25.9963915,129.001395,141.0027803,"South Australia, Australia",relation,2316596,nominatim,ok,state
3654,AGL ENERGY LIMITED,Hallett (Stage 5) Wind Farm,F,SA,504173.0,140048.0,53.0,111.0,164,0.0,On,NEM,Wind,2022,,"Hallett (Stage 5) Wind Farm, SA, Australia",-30.5343665,135.6301212,-38.1133108,-25.9963915,129.001395,141.0027803,"South Australia, Australia",relation,2316596,nominatim,ok,state
3655,AGL ENERGY LIMITED,Kwinana Swift Power Station,F,WA,383910.0,106642.0,62098.0,129.0,62227,0.58,On,SWIS,Gas,2022,,"Kwinana Swift Power Station, WA, Australia",-32.2242208,115.7781503,-32.225475,-32.2232102,115.7768558,115.7802594,"Kwinana Swift Power Station, Kwinana Beach, City of Kwinana, Western Australia, 6167, Australia",way,516347766,nominatim,ok,exact
3656,AGL ENERGY LIMITED,Liddell Power Station,F,NSW,19899020.0,5527506.0,5239346.0,26357.0,5265703,0.95,On,NEM,Black Coal,2022,,"Liddell Power Station, NSW, Australia",-32.3718204,150.9779565,-32.3745372,-32.3691035,150.9756641,150.9802489,"Liddell Power Station, Muswellbrook, Muswellbrook Shire Council, New South Wales, 2333, Australia",way,171863885,nominatim,ok,exact
3657,AGL ENERGY LIMITED,Loy Yang Power Station and Mine,F,VIC,50146280.0,13929522.0,16170571.0,189860.0,16360431,1.16,On,NEM,Brown Coal,2022,,"Loy Yang Power Station and Mine, VIC, Australia",-36.5986096,144.6780052,-39.1984867,-33.9807974,140.9619017,150.0332821,"Victoria, Australia",relation,2316741,nominatim,ok,state
3658,AGL ENERGY LIMITED,Macarthur Wind Farm,F,VIC,2420034.0,672232.0,9566.0,2444.0,12010,0.01,On,NEM,Wind,2022,,"Macarthur Wind Farm, VIC, Australia",-36.5986096,144.6780052,-39.1984867,-33.9807974,140.9619017,150.0332821,"Victoria, Australia",relation,2316741,nominatim,ok,state
3659,AGL ENERGY LIMITED,McKay Creek Hydro,F,VIC,473634.0,131565.0,0.0,1230.0,1230,0.0,On,NEM,Hydro,2022,,"McKay Creek Hydro, VIC, Australia",-36.5986096,144.6780052,-39.1984867,-33.9807974,140.9619017,150.0332821,"Victoria, Australia",relation,2316741,nominatim,ok,state
3660,AGL ENERGY LIMITED,Nyngan Solar Plant,F,NSW,785688.0,218247.0,156.0,620.0,776,0.0,On,NEM,Solar,2022,,"Nyngan Solar Plant, NSW, Australia",-31.556484,147.0860758,-31.5658419,-31.545139,147.070777,147.1016255,"Nyngan Solar Plant, Nyngan, Bogan Shire Council, New South Wales, 2825, Australia",way,392445480,nominatim,ok,exact
3661,AGL ENERGY LIMITED,Oaklands Hill Wind Farm,F,VIC,627901.0,174417.0,68.0,366.0,434,0.0,On,NEM,Wind,2022,,"Oaklands Hill Wind Farm, VIC, Australia",-36.5986096,144.6780052,-39.1984867,-33.9807974,140.9619017,150.0332821,"Victoria, Australia",relation,2316741,nominatim,ok,state
3662,AGL ENERGY LIMITED,Pindari Hydro,F,NSW,55541.0,15428.0,0.0,17.0,17,0.0,On,NEM,Hydro,2022,,"Pindari Hydro, NSW, Australia",-31.8759835,147.2869493,-37.5280139,-28.1415262,140.9992723,159.3390311,"New South Wales, Australia",relation,2316593,nominatim,ok,state
3663,AGL ENERGY LIMITED,Rubicon Hydro Scheme,F,VIC,8.0,2.0,0.0,30.0,30,0.0,On,NEM,Hydro,2022,,"Rubicon Hydro Scheme, VIC, Australia",-36.5986096,144.6780052,-39.1984867,-33.9807974,140.9619017,150.0332821,"Victoria, Australia",relation,2316741,nominatim,ok,state
3664,AGL ENERGY LIMITED,Silverton Wind Farm,F,NSW,2466717.0,685199.0,89.0,786.0,875,0.0,On,NEM,Wind,2022,,"Silverton Wind Farm, NSW, Australia",-31.8759835,147.2869493,-37.5280139,-28.1415262,140.9992723,159.3390311,"New South Wales, Australia",relation,2316593,nominatim,ok,state
3665,AGL ENERGY LIMITED,Somerton Power Station,F,VIC,290492.0,80692.0,59598.0,1429.0,61027,0.74,On,NEM,Gas,2022,,"Somerton Power Station, VIC, Australia",-37.6316012,144.9525619,-37.6321677,-37.6310625,144.9518473,144.9538411,"Somerton Power Station, Somerton, Melbourne, City of Hume, Victoria, 3062, Australia",way,242552875,nominatim,ok,exact
3666,AGL ENERGY LIMITED,Torrens Island Power Station,F,SA,2760172.0,766715.0,441439.0,6196.0,447635,0.58,On,NEM,Gas,2022,,"Torrens Island Power Station, SA, Australia",-34.8064918,138.5231308,-34.8088737,-34.8041312,138.5203674,138.5258815,"Torrens Island Power Station, Torrens Island, Unincorporated Area Torrens Island, South Australia, 5960, Australia",way,172714953,nominatim,ok,exact
3667,AGL ENERGY LIMITED,Wattle Point Wind Farm,F,SA,865030.0,240286.0,127.0,106.0,233,0.0,On,NEM,Wind,2022,,"Wattle Point Wind Farm, SA, Australia",-30.5343665,135.6301212,-38.1133108,-25.9963915,129.001395,141.0027803,"South Australia, Australia",relation,2316596,nominatim,ok,state
3668,AGL ENERGY LIMITED,West Kiewa Hydro,F,VIC,1151224.0,319785.0,0.0,302.0,302,0.0,On,NEM,Hydro,2022,,"West Kiewa Hydro, VIC, Australia",-36.5986096,144.6780052,-39.1984867,-33.9807974,140.9619017,150.0332821,"Victoria, Australia",relation,2316741,nominatim,ok,state
3669,AGL ENERGY LIMITED,Yarrawonga Hydro,F,VIC,106073.0,29465.0,2.0,44.0,46,0.0,On,NEM,Hydro,2022,,"Yarrawonga Hydro, VIC, Australia",-36.5986096,144.6780052,-39.1984867,-33.9807974,140.9619017,150.0332821,"Victoria, Australia",relation,2316741,nominatim,ok,state
3670,ALCOA AUSTRALIAN HOLDINGS PTY LTD,Alinta Pinjarra Generation Facility,F,WA,5892286.0,1636746.0,1299678.0,268.0,1299946,0.79,On,SWIS,Gas,2022,,"Alinta Pinjarra Generation Facility, WA, Australia",-25.2303005,121.0187246,-35.2418503,-13.5076852,112.8656697,129.0020486,"Western Australia, Australia",relation,2316598,nominatim,ok,state
3671,AMP AUSTRALIA HOLDINGS PTY LTD,Hillston Sun Farm,F,NSW,743457.0,206516.0,22.0,962.0,984,0.0,On,NEM,Solar,2022,,"Hillston Sun Farm, NSW, Australia",-31.8759835,147.2869493,-37.5280139,-28.1415262,140.9992723,159.3390311,"New South Wales, Australia",relation,2316593,nominatim,ok,state
3672,AMP ENERGY AUSTRALIA 1-1 PTY LTD,Molong Solar Farm,F,NSW,133087.0,36969.0,20.0,397.0,417,0.0,On,NEM,Solar,2022,,"Molong Solar Farm, NSW, Australia",-31.8759835,147.2869493,-37.5280139,-28.1415262,140.9992723,159.3390311,"New South Wales, Australia",relation,2316593,nominatim,ok,state
3673,APA INFRASTRUCTURE LIMITED,Badgingarra Solar Farm,F,WA,155133.0,43092.0,2.0,28.0,30,0.0,On,SWIS,Solar,2022,,"Badgingarra Solar Farm, WA, Australia",-25.2303005,121.0187246,-35.2418503,-13.5076852,112.8656697,129.0020486,"Western Australia, Australia",relation,2316598,nominatim,ok,state
3674,APA INFRASTRUCTURE LIMITED,Badgingarra Wind Farm,F,WA,1600937.0,444705.0,35.0,160.0,195,0.0,On,SWIS,Wind,2022,,"Badgingarra Wind Farm, WA, Australia",-25.2303005,121.0187246,-35.2418503,-13.5076852,112.8656697,129.0020486,"Western Australia, Australia",relation,2316598,nominatim,ok,state
3675,APA INFRASTRUCTURE LIMITED,Darling Downs Solar Farm,F,QLD,717295.0,199249.0,62.0,628.0,690,0.0,On,NEM,Wind,2022,,"Darling Downs Solar Farm, QLD, Australia",-22.1646782,144.5844903,-29.179266,-9.0880125,137.9946464,153.6116035,"Queensland, Australia",relation,2316595,nominatim,ok,state
3676,APA INFRASTRUCTURE LIMITED,Diamantina Power Station,F,QLD,6775886.0,1882190.0,780863.0,94.0,780957,0.41,On,Mt Isa,Gas,2022,,"Diamantina Power Station, QLD, Australia",-20.7839572,139.4833801,-20.7853713,-20.7818122,139.4815341,139.4844211,"Diamantina Power Station, Mount Isa, Mount Isa City, Queensland, Australia",way,510603771,nominatim,ok,exact
3677,APA INFRASTRUCTURE LIMITED,Dugald River Solar Farm,F,QLD,42301.0,11750.0,0.0,0.0,0,0.0,On,Mt Isa,Solar,2022,,"Dugald River Solar Farm, QLD, Australia",-22.1646782,144.5844903,-29.179266,-9.0880125,137.9946464,153.6116035,"Queensland, Australia",relation,2316595,nominatim,ok,state
3678,APA INFRASTRUCTURE LIMITED,Emu Downs Solar Farm,F,WA,158660.0,44072.0,5.0,113.0,118,0.0,On,SWIS,Solar,2022,,"Emu Downs Solar Farm, WA, Australia",-25.2303005,121.0187246,-35.2418503,-13.5076852,112.8656697,129.0020486,"Western Australia, Australia",relation,2316598,nominatim,ok,state
3679,APA INFRASTRUCTURE LIMITED,Emu Downs Wind Farm,F,WA,861316.0,239254.0,61.0,118.0,179,0.0,On,SWIS,Wind,2022,,"Emu Downs Wind Farm, WA, Australia",-25.2303005,121.0187246,-35.2418503,-13.5076852,112.8656697,129.0020486,"Western Australia, Australia",relation,2316598,nominatim,ok,state
3680,ARET PLATFORM PTY LIMITED,Willogoleche Wind Farm,F,SA,1268619.0,352394.0,63.0,155.0,218,0.0,On,NEM,Wind,2022,,"Willogoleche Wind Farm, SA, Australia",-33.4168325,138.8440063,-33.4460186,-33.3869837,138.8195719,138.8659669,"Willogoleche Wind Farm, Hallett, The Regional Council of Goyder, South Australia, 5419, Australia",way,1084127006,nominatim,ok,exact
3681,ARROW ENERGY HOLDINGS PTY LTD,Braemar 2 Power Station,F,QLD,2163259.0,600905.0,348883.0,3819.0,352702,0.58,On,NEM,Coal Seam Methane,2022,,"Braemar 2 Power Station, QLD, Australia",-27.1128667,150.9054405,-27.1140497,-27.1117219,150.9037627,150.9071235,"Braemar 2 Power Station, Kogan, Western Downs Regional, Queensland, Australia",way,458400909,nominatim,ok,exact
3682,ATCO AUSTRALIA PTY LTD,Karratha Power Station,F,WA,367529.0,102091.0,76416.0,139.0,76555,0.75,On,NWIS,Gas,2022,,"Karratha Power Station, WA, Australia",-25.2303005,121.0187246,-35.2418503,-13.5076852,112.8656697,129.0020486,"Western Australia, Australia",relation,2316598,nominatim,ok,state
3683,ATCO AUSTRALIA PTY LTD,Osborne facility,F,SA,1586297.0,440638.0,182619.0,2400.0,185019,0.41,On,NEM,Gas,2022,,"Osborne facility, SA, Australia",-30.5343665,135.6301212,-38.1133108,-25.9963915,129.001395,141.0027803,"South Australia, Australia",relation,2316596,nominatim,ok,state
3684,ATMOS QUEENSLAND SOLAR PTY LTD,Childers Solar Farm,F,QLD,382513.0,106254.0,18.0,285.0,303,0.0,On,NEM,Solar,2022,,"Childers Solar Farm, QLD, Australia",-22.1646782,144.5844903,-29.179266,-9.0880125,137.9946464,153.6116035,"Queensland, Australia",relation,2316595,nominatim,ok,state
3685,ATMOS QUEENSLAND SOLAR PTY LTD,Susan River Solar Farm,F,QLD,524196.0,145610.0,24.0,352.0,376,0.0,On,NEM,Solar,2022,,"Susan River Solar Farm, QLD, Australia",-22.1646782,144.5844903,-29.179266,-9.0880125,137.9946464,153.6116035,"Queensland, Australia",relation,2316595,nominatim,ok,state
3686,ATMOS TOPCO PTY LTD,Kiata Wind Farm,F,VIC,450908.0,125252.0,42.0,185.0,227,0.0,On,NEM,Wind,2022,,"Kiata Wind Farm, VIC, Australia",-36.5986096,144.6780052,-39.1984867,-33.9807974,140.9619017,150.0332821,"Victoria, Australia",relation,2316741,nominatim,ok,state
3687,ATMOS TOPCO PTY LTD,Nevertire Solar Farm,F,NSW,870572.0,241826.0,35.0,577.0,612,0.0,On,NEM,Solar,2022,,"Nevertire Solar Farm, NSW, Australia",-31.8759835,147.2869493,-37.5280139,-28.1415262,140.9992723,159.3390311,"New South Wales, Australia",relation,2316593,nominatim,ok,state
3688,AWF AUS HOLD OP CO PTY LTD,Facility,F,VIC,1575716.0,437699.0,101.0,859.0,960,0.0,On,NEM,Wind,2022,,"Facility, VIC, Australia",-38.2536803,146.5888875,-38.2544771,-38.2529433,146.5877113,146.5901055,"Valley Power Peaking Facility, Loy Yang, City of Latrobe, Victoria, 3844, Australia",way,420651432,nominatim,ok,exact
3689,BALD HILLS WF HOLDINGS PTY LTD,Bald Hills Wind Farm Pty Ltd,F,VIC,1241976.0,344993.0,83.0,646.0,729,0.0,On,NEM,Wind,2022,,"Bald Hills Wind Farm Pty Ltd, VIC, Australia",-36.5986096,144.6780052,-39.1984867,-33.9807974,140.9619017,150.0332821,"Victoria, Australia",relation,2316741,nominatim,ok,state
3690,BANPU AUSTRALIA CO. PTY LTD,Beryl Solar Farm,F,NSW,654482.0,181801.0,36.0,602.0,638,0.0,On,NEM,Solar,2022,,"Beryl Solar Farm, NSW, Australia",-31.8759835,147.2869493,-37.5280139,-28.1415262,140.9992723,159.3390311,"New South Wales, Australia",relation,2316593,nominatim,ok,state
3691,BANPU AUSTRALIA CO. PTY LTD,Manildra Solar Farm,F,NSW,154882.0,43023.0,12.0,159.0,171,0.0,On,NEM,Solar,2022,,"Manildra Solar Farm, NSW, Australia",-31.8759835,147.2869493,-37.5280139,-28.1415262,140.9992723,159.3390311,"New South Wales, Australia",relation,2316593,nominatim,ok,state
3692,BEI WWF PTY LTD,Warradarge Wind Farm,F,WA,2097367.0,582602.0,180.0,485.0,665,0.0,On,SWIS,Wind,2022,,"Warradarge Wind Farm, WA, Australia",-25.2303005,121.0187246,-35.2418503,-13.5076852,112.8656697,129.0020486,"Western Australia, Australia",relation,2316598,nominatim,ok,state
3693,BEIJING JINGNENG CLEAN ENERGY (AUSTRALIA) HOLDING PTY LTD,Gullen Solar Pty Ltd,F,NSW,63739.0,17705.0,3.0,39.0,42,0.0,On,NEM,Solar,2022,,"Gullen Solar Pty Ltd, NSW, Australia",-31.8759835,147.2869493,-37.5280139,-28.1415262,140.9992723,159.3390311,"New South Wales, Australia",relation,2316593,nominatim,ok,state
3694,BEIJING JINGNENG CLEAN ENERGY (AUSTRALIA) HOLDING PTY LTD,New Gullen Range Wind Farm Pty Ltd,F,NSW,1724105.0,478918.0,56.0,350.0,406,0.0,On,NEM,Wind,2022,,"New Gullen Range Wind Farm Pty Ltd, NSW, Australia",-31.8759835,147.2869493,-37.5280139,-28.1415262,140.9992723,159.3390311,"New South Wales, Australia",relation,2316593,nominatim,ok,state
3695,BEIJING JINGNENG CLEAN ENERGY (AUSTRALIA) HOLDING PTY LTD,Newtricity Developments Biala Pty Ltd,F,NSW,1383259.0,384239.0,24.0,1011.0,1035,0.0,On,NEM,Wind,2022,,"Newtricity Developments Biala Pty Ltd, NSW, Australia",-31.8759835,147.2869493,-37.5280139,-28.1415262,140.9992723,159.3390311,"New South Wales, Australia",relation,2316593,nominatim,ok,state
3696,BHP GROUP LIMITED,Yarnima Power Station,F,WA,2815536.0,782093.0,336179.0,0.0,336179,0.43,Off,Off-grid,Gas,2022,,"Yarnima Power Station, WA, Australia",-25.2303005,121.0187246,-35.2418503,-13.5076852,112.8656697,129.0020486,"Western Australia, Australia",relation,2316598,nominatim,ok,state
3697,BLUEWATERS POWER 1 PTY LTD,Bluewaters Power 1,F,WA,3608412.0,1002337.0,707580.0,6090.0,713670,0.71,On,SWIS,Black Coal,2022,,"Bluewaters Power 1, WA, Australia",-33.3305202,116.2281911,-33.3346055,-33.3268399,116.2241381,116.2319893,"Bluewaters Power Station, Palmer, Shire Of Collie, Western Australia, Australia",way,26592976,nominatim,ok,exact
3698,BLUEWATERS POWER 2 PTY LTD,Bluewaters Power 2,F,WA,4950249.0,1375069.0,964833.0,736.0,965569,0.7,On,SWIS,Black Coal,2022,,"Bluewaters Power 2, WA, Australia",-33.3305202,116.2281911,-33.3346055,-33.3268399,116.2241381,116.2319893,"Bluewaters Power Station, Palmer, Shire Of Collie, Western Australia, Australia",way,26592976,nominatim,ok,exact
3699,C S ENERGY LIMITED,Callide B Power Station,F,QLD,15133471.0,4203742.0,4016935.0,14881.0,4031816,0.96,On,NEM,Black Coal,2022,,"Callide B Power Station, QLD, Australia",-22.1646782,144.5844903,-29.179266,-9.0880125,137.9946464,153.6116035,"Queensland, Australia",relation,2316595,nominatim,ok,state
3700,C S ENERGY LIMITED,Callide C Power Station,F,QLD,3740418.0,1039005.0,921546.0,12215.0,933761,0.89,On,NEM,Black Coal,2022,"Please note that where more than one person has operational control over a facility at the same time and no nomination of operational control has been made, data for the facility for the entire period must be reported by the controlling corporation of each entity with operational control. This results in the same facility being reported multiple times. C S ENERGY LIMITED and GENUITY PTY LTD, have each included the same data for the Callide C Power Station in their NGER reports.","Callide C Power Station, QLD, Australia",-22.1646782,144.5844903,-29.179266,-9.0880125,137.9946464,153.6116035,"Queensland, Australia",relation,2316595,nominatim,ok,state
3701,C S ENERGY LIMITED,Kogan Creek Power Station,F,QLD,16169615.0,4491560.0,3789148.0,2795.0,3791943,0.84,On,NEM,Black Coal,2022,,"Kogan Creek Power Station, QLD, Australia",-26.9175844,150.7522297,-26.9235718,-26.9121399,150.7444006,150.7596677,"Kogan Creek Power Station, Brigalow, Western Downs Regional, Queensland, Australia",way,584316903,nominatim,ok,exact
3702,CAPE BYRON MANAGEMENT PTY LTD,Broadwater Power Plant,F,NSW,551963.0,153323.0,4431.0,1145.0,5576,0.03,On,NEM,Bagasse,2022,,"Broadwater Power Plant, NSW, Australia",-31.8759835,147.2869493,-37.5280139,-28.1415262,140.9992723,159.3390311,"New South Wales, Australia",relation,2316593,nominatim,ok,state
3703,CAPE BYRON MANAGEMENT PTY LTD,Condong Power Plant,F,NSW,438895.0,121915.0,4465.0,3541.0,8006,0.04,On,NEM,Bagasse,2022,,"Condong Power Plant, NSW, Australia",-31.8759835,147.2869493,-37.5280139,-28.1415262,140.9992723,159.3390311,"New South Wales, Australia",relation,2316593,nominatim,ok,state
3704,CBWF HOLDINGS PTY LIMITED,Facility,F,VIC,264034.0,73343.0,26.0,73.0,99,0.0,On,NEM,Wind,2022,,"Facility, VIC, Australia",-38.2536803,146.5888875,-38.2544771,-38.2529433,146.5877113,146.5901055,"Valley Power Peaking Facility, Loy Yang, City of Latrobe, Victoria, 3844, Australia",way,420651432,nominatim,ok,exact
3705,CECEP WIND POWER AUSTRALIA HOLDING PTY LTD,White Rock Wind Farm Pty Ltd,F,NSW,1781185.0,494774.0,61.0,410.0,471,0.0,On,NEM,Wind,2022,,"White Rock Wind Farm Pty Ltd, NSW, Australia",-31.8759835,147.2869493,-37.5280139,-28.1415262,140.9992723,159.3390311,"New South Wales, Australia",relation,2316593,nominatim,ok,state
3706,CHERRY TREE HOLD CO PTY LTD,Cherry Tree Wind Farm Pty Ltd,F,VIC,610489.0,169580.0,49.0,301.0,350,0.0,On,NEM,Wind,2022,,"Cherry Tree Wind Farm Pty Ltd, VIC, Australia",-36.5986096,144.6780052,-39.1984867,-33.9807974,140.9619017,150.0332821,"Victoria, Australia",relation,2316741,nominatim,ok,state
3707,CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Appin CSM Power Station,F,NSW,820762.0,227989.0,185261.0,8.0,185269,0.81,On,NEM,Waste Coal Mine Gas,2022,,"Appin CSM Power Station, NSW, Australia",-31.8759835,147.2869493,-37.5280139,-28.1415262,140.9992723,159.3390311,"New South Wales, Australia",relation,2316593,nominatim,ok,state
3708,CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Ardyaloon Facility,F,WA,6845.0,1902.0,1390.0,0.0,1390,0.73,Off,Off-grid,Diesel,2022,,"Ardyaloon Facility, WA, Australia",-25.2303005,121.0187246,-35.2418503,-13.5076852,112.8656697,129.0020486,"Western Australia, Australia",relation,2316598,nominatim,ok,state
3709,CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Beagle Bay Facility,F,WA,6165.0,1712.0,1257.0,0.0,1257,0.73,Off,Off-grid,Diesel,2022,,"Beagle Bay Facility, WA, Australia",-25.2303005,121.0187246,-35.2418503,-13.5076852,112.8656697,129.0020486,"Western Australia, Australia",relation,2316598,nominatim,ok,state
3710,CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Belrose LFG Power Station,F,NSW,0.0,0.0,17.0,0.0,17,0.0,On,NEM,Landfill Gas,2022,,"Belrose LFG Power Station, NSW, Australia",-31.8759835,147.2869493,-37.5280139,-28.1415262,140.9992723,159.3390311,"New South Wales, Australia",relation,2316593,nominatim,ok,state
